,step,vertical_idx,horizontal_idx
0,1,2,3
1,4,0,3
2,4,3,3
3,4,3,4
4,6,4,1
5,11,0,2
6,14,1,4
7,14,3,4
8,16,4,1
9,18,4,1
10,21,4,2
11,22,3,3
12,26,4,3
13,27,2,4
14,31,3,3
15,33,3,2
16,38,3,1
17,42,4,4
18,47,4,4
19,49,3,4
20,51,4,3
21,55,1,3
22,58,1,4
23,60,2,4
24,66,1,1
25,70,3,2
26,72,3,4
27,84,2,1
28,94,0,3
29,107,2,4
30,109,3,1
31,128,4,2
32,133,3,3
33,144,4,3
34,146,4,0
35,147,3,4
36,148,1,3
37,148,2,2
38,151,2,2
39,156,4,1
40,163,0,3
41,167,0,3
42,170,4,2
43,172,0,4
44,179,1,3
45,182,3,2
46,186,0,0
47,186,4,1
48,190,0,3
49,192,0,4
50,194,3,2
51,194,4,3
52,195,2,3
53,199,3,2
