,step,vertical_idx,horizontal_idx
0,6,1,4
1,8,2,3
2,11,2,2
3,31,1,3
4,38,4,4
5,40,3,4
6,45,2,2
7,45,2,4
8,49,0,4
9,50,0,1
10,51,0,4
11,51,3,2
12,58,0,1
13,62,3,3
14,64,0,1
15,68,1,0
16,70,0,4
17,71,3,4
18,73,4,1
19,78,2,4
20,78,3,1
21,82,2,3
22,86,3,2
23,87,0,3
24,105,2,2
25,106,2,2
26,112,4,4
27,124,4,3
28,134,1,4
29,135,2,3
30,138,0,1
31,147,1,2
32,149,1,3
33,159,3,4
34,163,3,1
35,163,3,2
36,164,3,1
37,167,0,2
38,167,2,4
39,167,4,0
40,170,2,3
41,176,2,4
42,179,3,4
43,183,1,2
44,183,4,4
45,192,0,4
46,196,0,4
