,step,vertical_idx,horizontal_idx
0,2,3,3
1,6,1,2
2,12,4,1
3,14,0,4
4,15,2,2
5,22,2,4
6,22,3,0
7,24,3,4
8,34,3,3
9,35,0,4
10,39,3,1
11,39,4,4
12,47,1,3
13,59,4,3
14,62,2,3
15,68,1,0
16,70,4,2
17,74,2,4
18,75,3,4
19,79,3,4
20,85,3,3
21,93,1,2
22,102,0,2
23,115,1,4
24,121,0,2
25,124,2,3
26,127,2,1
27,131,3,4
28,135,3,1
29,136,4,0
30,141,4,3
31,143,1,4
32,153,0,4
33,160,3,3
34,162,1,3
35,162,4,2
36,167,3,3
37,169,1,4
38,171,0,3
39,174,3,4
40,184,1,2
41,184,3,3
42,185,4,2
43,189,4,0
44,191,3,4
45,193,2,4
46,198,3,4
47,199,0,2
