,step,vertical_idx,horizontal_idx
0,6,2,4
1,6,3,0
2,11,0,1
3,15,4,1
4,17,4,3
5,23,4,3
6,24,0,0
7,30,3,3
8,32,3,4
9,36,1,2
10,38,0,1
11,40,4,2
12,43,0,4
13,43,3,1
14,47,1,0
15,48,1,1
16,54,2,4
17,55,2,4
18,56,0,3
19,59,1,3
20,62,2,3
21,68,3,4
22,70,0,4
23,72,1,1
24,74,2,2
25,75,3,3
26,78,3,0
27,82,0,4
28,90,1,3
29,90,2,3
30,91,3,3
31,92,4,0
32,101,2,4
33,107,4,3
34,121,1,2
35,122,0,2
36,125,0,4
37,125,1,3
38,127,0,3
39,127,3,1
40,140,1,4
41,149,2,4
42,150,3,3
43,152,0,4
44,154,0,4
45,159,3,2
46,164,0,2
47,164,2,3
48,169,4,0
49,180,2,4
50,185,2,3
51,191,0,4
52,195,1,3
