,step,vertical_idx,horizontal_idx
0,10,0,4
1,11,3,4
2,13,0,3
3,23,2,4
4,26,3,4
5,31,2,2
6,32,3,0
7,34,0,0
8,35,1,0
9,46,0,3
10,50,0,3
11,52,0,3
12,56,3,2
13,56,3,3
14,69,2,4
15,69,3,3
16,70,3,0
17,71,0,4
18,72,2,4
19,77,0,1
20,77,3,4
21,80,3,4
22,93,3,1
23,102,3,3
24,109,4,1
25,109,4,4
26,110,1,3
27,114,2,2
28,118,2,3
29,122,0,2
30,127,3,4
31,136,4,4
32,146,1,2
33,153,3,0
34,154,0,2
35,154,2,1
36,155,2,4
37,156,3,2
38,157,3,3
39,160,4,3
40,161,2,1
41,161,4,4
42,163,1,1
43,164,0,4
44,166,1,0
45,176,1,2
46,177,0,1
47,180,0,3
48,188,3,3
49,190,3,4
