,step,vertical_idx,horizontal_idx
0,1,0,2
1,4,1,4
2,5,3,2
3,8,2,4
4,9,3,1
5,27,3,3
6,37,4,2
7,39,0,3
8,39,3,4
9,43,0,3
10,43,3,3
11,44,0,3
12,48,1,3
13,59,2,2
14,60,3,2
15,64,2,4
16,64,4,3
17,67,4,4
18,72,0,3
19,72,1,1
20,76,2,3
21,85,3,4
22,91,0,1
23,91,0,3
24,91,2,3
25,92,4,1
26,93,4,4
27,96,1,3
28,97,2,4
29,99,4,4
30,105,2,4
31,107,1,2
32,113,0,2
33,113,3,3
34,115,3,2
35,119,4,2
36,121,1,2
37,122,2,3
38,123,3,4
39,126,3,3
40,137,0,2
41,144,3,2
42,146,1,2
43,147,0,4
44,149,3,2
45,151,1,2
46,164,3,1
47,173,0,1
48,178,4,4
49,189,3,3
50,197,1,3
51,198,1,3
52,199,2,4
