,step,vertical_idx,horizontal_idx
0,23,2,3
1,24,3,2
2,29,0,4
3,29,3,1
4,32,4,3
5,34,4,0
6,37,3,1
7,48,2,4
8,51,4,3
9,53,1,3
10,60,2,1
11,60,4,3
12,61,4,2
13,63,0,4
14,66,4,1
15,77,4,2
16,79,3,0
17,81,0,0
18,83,4,1
19,91,0,2
20,92,3,2
21,98,0,4
22,104,2,4
23,107,0,0
24,109,1,4
25,112,3,3
26,113,1,4
27,116,3,4
28,119,0,3
29,123,3,1
30,129,0,3
31,129,1,3
32,131,0,2
33,140,0,4
34,143,1,1
35,147,3,3
36,148,3,1
37,152,2,3
38,168,0,3
39,169,3,4
40,170,2,2
41,172,1,3
42,172,1,4
43,174,3,0
44,175,2,3
45,177,0,4
46,182,0,3
47,188,2,3
48,188,3,4
49,191,0,2
50,193,2,4
51,196,1,4
