,step,vertical_idx,horizontal_idx
0,3,3,3
1,8,1,3
2,20,3,2
3,25,1,1
4,28,0,4
5,31,3,2
6,33,2,4
7,33,4,3
8,38,1,1
9,39,1,1
10,43,1,4
11,45,2,3
12,46,2,4
13,57,0,4
14,58,1,0
15,59,3,3
16,60,4,4
17,65,1,2
18,66,2,3
19,67,3,2
20,67,4,4
21,72,1,4
22,73,3,2
23,86,0,2
24,89,0,1
25,91,1,1
26,91,3,4
27,91,4,4
28,92,4,3
29,97,0,4
30,101,3,1
31,109,4,1
32,110,4,2
33,111,4,4
34,113,0,3
35,120,4,2
36,124,0,3
37,124,4,2
38,128,0,3
39,132,2,4
40,134,2,2
41,134,3,3
42,138,3,4
43,141,1,0
44,143,2,1
45,146,4,4
46,157,0,3
47,159,1,2
48,161,4,3
49,171,1,3
50,175,1,4
51,177,3,4
52,177,4,1
53,184,1,4
54,197,1,0
55,197,3,4
56,200,1,2
