,step,vertical_idx,horizontal_idx
0,12,2,3
1,14,4,3
2,20,4,3
3,21,0,3
4,22,4,1
5,27,0,4
6,27,1,1
7,36,0,3
8,39,1,4
9,44,1,0
10,54,1,1
11,68,2,4
12,69,1,2
13,69,1,4
14,72,0,3
15,78,3,3
16,80,4,3
17,93,0,1
18,99,0,4
19,99,2,4
20,99,3,4
21,103,4,3
22,108,4,3
23,112,1,1
24,116,1,4
25,117,1,2
26,134,1,3
27,134,4,2
28,136,3,2
29,139,4,0
30,142,3,3
31,143,1,4
32,154,0,4
33,160,4,4
34,163,1,0
35,164,3,2
36,167,0,4
37,169,2,4
38,169,3,3
39,175,2,4
40,178,1,1
41,181,3,4
42,185,3,0
43,192,0,0
44,194,3,4
45,197,1,4
