,step,vertical_idx,horizontal_idx
0,5,1,4
1,8,2,1
2,14,0,0
3,16,4,4
4,33,4,2
5,34,4,0
6,41,4,4
7,50,3,3
8,50,4,2
9,52,0,1
10,53,2,3
11,55,3,4
12,56,1,2
13,61,0,3
14,66,4,4
15,67,2,4
16,68,2,1
17,72,4,3
18,75,4,4
19,76,0,3
20,85,3,2
21,86,2,4
22,87,2,4
23,90,3,1
24,91,2,4
25,92,1,1
26,94,2,2
27,104,0,0
28,107,1,3
29,124,2,4
30,129,4,1
31,132,3,1
32,132,3,2
33,137,1,4
34,144,3,4
35,146,1,4
36,147,1,3
37,152,3,3
38,155,0,4
39,157,3,4
40,158,4,3
41,163,3,4
42,169,1,3
43,171,0,2
44,196,1,3
45,196,4,1
