,step,vertical_idx,horizontal_idx
0,1,4,3
1,4,1,2
2,20,3,4
3,22,0,4
4,28,2,4
5,32,3,1
6,33,1,3
7,42,0,3
8,46,4,0
9,48,4,4
10,49,3,4
11,51,0,4
12,52,1,4
13,59,1,0
14,64,1,2
15,68,3,4
16,74,0,4
17,83,3,4
18,91,1,4
19,92,4,1
20,95,4,2
21,99,2,1
22,102,4,4
23,105,4,3
24,107,3,2
25,108,3,4
26,115,1,0
27,115,2,3
28,119,4,0
29,124,4,4
30,131,4,1
31,133,4,0
32,136,0,3
33,137,3,3
34,137,4,0
35,141,3,1
36,142,0,2
37,144,3,3
38,146,3,3
39,151,1,0
40,155,2,4
41,157,1,3
42,164,3,4
43,165,0,2
44,167,2,3
45,167,4,2
46,169,2,3
47,179,4,3
48,181,4,4
49,182,0,0
50,185,4,4
51,189,3,1
52,190,1,1
53,191,3,1
54,192,3,4
