,step,vertical_idx,horizontal_idx
0,7,1,3
1,15,3,1
2,24,1,2
3,34,0,3
4,41,2,3
5,50,2,1
6,52,4,3
7,54,0,3
8,56,0,4
9,59,3,3
10,60,2,3
11,61,4,2
12,64,0,3
13,68,3,4
14,70,1,1
15,75,3,0
16,78,4,3
17,82,4,2
18,86,4,4
19,89,2,4
20,94,1,2
21,94,4,4
22,100,4,3
23,102,3,2
24,107,0,1
25,107,2,1
26,125,2,3
27,132,4,2
28,133,1,0
29,133,4,2
30,137,3,3
31,139,3,2
32,141,1,3
33,144,2,2
34,144,3,4
35,145,2,3
36,151,4,3
37,151,4,4
38,157,3,4
39,162,3,2
40,167,0,2
41,167,0,3
42,168,3,4
43,169,2,4
44,172,2,2
45,172,4,2
46,174,3,4
47,176,1,4
48,182,4,4
49,183,3,4
50,185,1,4
51,185,3,1
52,188,1,3
53,194,2,1
54,199,1,4
