,step,vertical_idx,horizontal_idx
0,1,0,1
1,4,1,3
2,9,0,2
3,15,0,4
4,16,4,4
5,29,0,2
6,30,2,4
7,39,0,1
8,39,1,2
9,45,2,4
10,50,1,3
11,53,4,3
12,56,3,4
13,60,3,3
14,66,1,4
15,71,1,3
16,74,3,4
17,74,4,3
18,76,1,3
19,76,2,3
20,78,1,4
21,82,2,3
22,82,3,1
23,90,1,2
24,102,4,3
25,103,2,4
26,106,3,4
27,108,0,3
28,112,1,4
29,118,3,2
30,125,1,4
31,128,0,2
32,135,3,4
33,147,1,4
34,149,3,3
35,149,4,3
36,154,0,4
37,165,3,1
38,169,2,1
39,172,2,2
40,173,1,3
41,173,4,1
42,174,0,4
43,187,0,4
44,187,4,3
45,188,0,3
46,196,4,4
47,199,2,3
48,200,1,2
