,step,vertical_idx,horizontal_idx
0,5,0,2
1,9,0,2
2,17,4,4
3,29,2,2
4,30,1,4
5,30,3,4
6,39,2,4
7,40,1,1
8,42,1,2
9,47,0,0
10,48,4,1
11,54,4,4
12,56,1,1
13,63,4,2
14,65,2,4
15,70,3,2
16,78,4,3
17,81,3,4
18,82,1,3
19,83,2,3
20,86,1,4
21,91,0,4
22,93,4,3
23,94,2,1
24,97,1,3
25,100,0,4
26,109,1,0
27,110,0,3
28,113,0,3
29,113,3,0
30,121,3,3
31,125,3,2
32,127,0,4
33,132,0,4
34,134,3,4
35,135,0,4
36,139,3,3
37,141,3,4
38,144,1,4
39,147,3,3
40,151,2,3
41,152,0,2
42,153,1,2
43,155,4,1
44,164,3,1
45,165,2,1
46,167,3,4
47,171,0,0
48,174,0,0
49,183,0,4
50,185,4,3
51,187,2,4
52,190,4,1
53,191,1,4
54,194,3,4
55,198,4,4
