,step,vertical_idx,horizontal_idx
0,3,2,4
1,12,0,3
2,17,2,3
3,17,3,2
4,24,1,4
5,25,3,4
6,28,2,1
7,33,1,4
8,41,0,4
9,45,1,1
10,45,3,4
11,46,0,4
12,51,2,4
13,52,3,2
14,56,3,3
15,56,3,4
16,58,4,4
17,62,0,4
18,66,3,4
19,75,4,3
20,77,3,3
21,84,3,2
22,84,3,3
23,87,3,3
24,95,1,3
25,95,3,2
26,100,1,3
27,100,3,3
28,106,1,3
29,109,4,1
30,112,1,4
31,112,4,3
32,120,3,4
33,120,4,4
34,122,4,4
35,126,0,3
36,126,0,4
37,130,1,2
38,136,2,1
39,144,4,1
40,156,4,0
41,158,3,4
42,161,2,3
43,168,2,3
44,178,2,2
45,190,1,2
46,191,0,2
47,197,3,4
48,199,4,1
