,step,vertical_idx,horizontal_idx
0,3,1,3
1,9,1,1
2,14,3,3
3,15,0,3
4,15,3,4
5,15,4,2
6,24,0,0
7,24,0,1
8,27,2,2
9,28,4,3
10,36,3,1
11,43,0,3
12,50,3,4
13,51,4,3
14,53,3,2
15,55,4,4
16,58,4,2
17,59,1,4
18,60,3,4
19,62,0,4
20,66,2,1
21,68,1,4
22,76,0,4
23,83,4,1
24,85,1,3
25,95,0,3
26,95,4,4
27,101,1,4
28,105,3,4
29,113,0,2
30,117,0,3
31,128,4,3
32,132,0,3
33,138,4,3
34,141,2,4
35,148,0,3
36,148,2,1
37,148,4,1
38,151,0,1
39,156,1,2
40,156,1,4
41,160,3,3
42,160,3,4
43,161,3,1
44,162,0,4
45,165,3,3
46,167,1,3
47,183,1,3
48,183,4,1
49,187,3,4
50,193,4,4
51,199,3,2
52,200,3,4
