,step,vertical_idx,horizontal_idx
0,1,0,2
1,10,1,2
2,18,4,3
3,23,4,1
4,24,1,3
5,24,2,3
6,27,1,2
7,30,0,3
8,32,4,0
9,40,4,3
10,41,3,2
11,42,4,1
12,45,4,3
13,49,1,4
14,55,2,4
15,64,4,2
16,69,1,4
17,72,0,4
18,75,4,3
19,79,2,3
20,85,3,2
21,87,3,4
22,99,0,4
23,110,0,4
24,112,2,2
25,116,4,0
26,119,3,4
27,120,0,2
28,121,4,3
29,122,3,3
30,127,4,2
31,128,2,4
32,139,0,4
33,139,1,4
34,144,1,4
35,145,0,4
36,149,4,2
37,152,4,4
38,156,1,4
39,161,3,4
40,171,3,3
41,173,2,2
42,175,1,4
43,176,1,4
44,176,2,2
45,180,0,2
46,181,3,3
47,187,0,3
48,194,3,3
49,198,1,0
