,step,vertical_idx,horizontal_idx
0,6,0,4
1,7,0,2
2,7,2,4
3,10,0,3
4,22,1,3
5,24,0,2
6,31,0,2
7,31,0,3
8,34,1,4
9,35,2,2
10,42,4,4
11,43,3,3
12,48,2,4
13,50,2,2
14,74,4,2
15,76,4,4
16,84,0,4
17,86,1,3
18,92,0,4
19,94,1,4
20,95,0,4
21,98,2,3
22,99,1,4
23,102,1,4
24,109,2,3
25,115,3,3
26,116,2,4
27,126,3,1
28,133,0,4
29,133,2,2
30,134,2,1
31,147,3,1
32,153,2,2
33,153,4,3
34,160,4,4
35,165,3,3
36,170,3,1
37,173,1,4
38,173,3,2
39,174,0,1
40,175,4,3
41,176,4,4
42,179,0,3
43,181,1,0
44,184,4,3
45,189,1,4
46,190,2,4
47,191,2,4
