,step,vertical_idx,horizontal_idx
0,9,1,4
1,9,3,4
2,13,4,2
3,15,0,1
4,15,3,0
5,19,1,3
6,31,0,3
7,33,1,3
8,35,3,4
9,37,3,2
10,39,4,3
11,42,3,4
12,44,3,3
13,49,4,3
14,50,2,3
15,58,0,4
16,59,1,4
17,61,1,2
18,63,1,1
19,66,4,1
20,68,1,2
21,73,3,2
22,80,4,1
23,84,3,4
24,87,3,3
25,87,4,3
26,88,3,4
27,91,3,3
28,92,3,1
29,93,2,1
30,107,2,3
31,110,1,0
32,114,3,4
33,125,4,4
34,131,4,3
35,138,4,2
36,139,4,2
37,142,3,1
38,150,0,4
39,154,0,3
40,155,3,1
41,159,2,3
42,162,0,1
43,164,0,2
44,174,1,0
45,179,3,3
46,180,4,1
47,186,1,1
48,191,3,3
49,193,2,3
50,193,4,3
51,198,4,0
