,step,vertical_idx,horizontal_idx
0,9,4,4
1,11,4,3
2,12,3,4
3,19,2,3
4,26,4,3
5,29,1,4
6,31,0,0
7,50,2,3
8,59,4,1
9,59,4,3
10,63,1,1
11,71,4,4
12,76,2,4
13,77,2,2
14,78,4,4
15,79,4,3
16,84,2,4
17,89,2,3
18,92,3,3
19,94,2,1
20,99,1,4
21,107,4,4
22,113,4,1
23,117,2,3
24,117,4,3
25,119,0,4
26,119,4,2
27,121,4,4
28,124,1,4
29,128,0,3
30,132,0,2
31,140,4,4
32,143,2,3
33,147,0,2
34,151,4,2
35,152,2,3
36,155,4,2
37,158,3,4
38,161,3,0
39,167,4,4
40,168,3,3
41,176,1,1
42,182,4,3
43,185,4,0
44,185,4,3
45,187,1,2
46,188,2,3
47,189,2,2
48,191,0,4
49,191,1,3
50,191,3,1
51,193,2,2
52,195,0,4
